"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","FAYETTE","065","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","191000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","HOWARD","089","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","118000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","WINNESHIEK","191","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","151000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","BUENA VISTA","021","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","165000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","CHEROKEE","035","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","147000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","CLAY","041","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","139000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","DICKINSON","059","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","94000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","EMMET","063","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","125000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","LYON","119","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","164000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","O BRIEN","141","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","162000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","OSCEOLA","143","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","105000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","PALO ALTO","147","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","173000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","PLYMOUTH","149","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","243000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","POCAHONTAS","151","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","161000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","SIOUX","167","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","232000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","APPANOOSE","007","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","36000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","CLARKE","039","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","47000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","DECATUR","053","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","58000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","LUCAS","117","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","44000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MADISON","121","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","96000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MARION","125","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","79000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MONROE","135","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","40000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","RINGGOLD","159","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","68000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","UNION","175","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","60000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WARREN","181","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","97000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WAYNE","185","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","74000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DAVIS","051","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","52000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DES MOINES","057","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","104000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","HENRY","087","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","97000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","JEFFERSON","101","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","89000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","KEOKUK","107","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","120000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LEE","111","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","100000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LOUISA","115","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","99000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","MAHASKA","123","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","128000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","VAN BUREN","177","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","60000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WAPELLO","179","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","53000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WASHINGTON","183","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","153000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAIR","001","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","117000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAMS","003","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","63000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","CASS","029","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","125000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","FREMONT","071","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","109000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MILLS","129","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","100000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MONTGOMERY","137","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","86000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","PAGE","145","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","96000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","POTTAWATTAMIE","155","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","256000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","TAYLOR","173","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","78000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","122000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","176000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","164000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","165000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","135000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GUTHRIE","077","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","129000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","HARRISON","085","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","160000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","138000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","167000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","155000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SHELBY","165","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","187000",""
"SURVEY","1984","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","208000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","89000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","95000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","CENTRAL","50","GRUNDY","075","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","104000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","100000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","123000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","CENTRAL","50","JASPER","099","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","121000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","98000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POLK","153","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","68000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","90000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","99000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","CENTRAL","50","TAMA","171","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","110000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","CENTRAL","50","WEBSTER","187","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","121000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","BENTON","011","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","129000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CEDAR","031","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","115000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CLINTON","045","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","159000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","IOWA","095","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","99000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JACKSON","097","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","81000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JOHNSON","103","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","111000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JONES","105","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","114000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","LINN","113","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","108000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","MUSCATINE","139","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","79000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","SCOTT","163","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","116000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","BUTLER","023","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","107000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","CERRO GORDO","033","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","117000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","FLOYD","067","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","83000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","FRANKLIN","069","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","110000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","HANCOCK","081","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","102000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","HUMBOLDT","091","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","79000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","KOSSUTH","109","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","184000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","MITCHELL","131","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","89000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","WINNEBAGO","189","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","81000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","WORTH","195","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","73000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","WRIGHT","197","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","104000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","ALLAMAKEE","005","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","60000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","BLACK HAWK","013","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","110000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","BREMER","017","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","73000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","BUCHANAN","019","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","133000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","CHICKASAW","037","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","90000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","CLAYTON","043","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","119000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","DELAWARE","055","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","137000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","DUBUQUE","061","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","105000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","FAYETTE","065","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","129000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","HOWARD","089","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","79000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","WINNESHIEK","191","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","97000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","BUENA VISTA","021","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","111000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","CHEROKEE","035","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","95000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","CLAY","041","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","92000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","DICKINSON","059","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","59000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","EMMET","063","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","79000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","LYON","119","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","123000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","O BRIEN","141","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","118000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","OSCEOLA","143","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","67000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","PALO ALTO","147","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","104000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","PLYMOUTH","149","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","165000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","POCAHONTAS","151","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","100000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","SIOUX","167","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","162000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","APPANOOSE","007","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","28000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","CLARKE","039","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","35000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","DECATUR","053","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","43000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","LUCAS","117","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","33000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MADISON","121","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","60000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MARION","125","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","52000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MONROE","135","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","28000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","RINGGOLD","159","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","44000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","UNION","175","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","40000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WARREN","181","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","64000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WAYNE","185","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","53000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DAVIS","051","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","42000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DES MOINES","057","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","69000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","HENRY","087","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","79000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","JEFFERSON","101","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","54000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","KEOKUK","107","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","92000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LEE","111","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","64000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LOUISA","115","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","68000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","MAHASKA","123","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","100000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","VAN BUREN","177","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","40000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WAPELLO","179","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","39000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WASHINGTON","183","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","118000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAIR","001","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","76000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAMS","003","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","49000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","CASS","029","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","92000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","FREMONT","071","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","71000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MILLS","129","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","64000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MONTGOMERY","137","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","64000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","PAGE","145","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","71000",""
"SURVEY","1983","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","POTTAWATTAMIE","155","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","156000",""
